epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,132.883,1.34274,1.05204,1.5078,0.86226,0.80795,0.87023,0.51296,1.41619,0.95795,1.64934,0.0017624,0.0017624,0.0017624
14,143.156,1.28438,0.9848,1.45817,0.85496,0.81457,0.88148,0.48552,1.37863,0.96917,1.61601,0.0017426,0.0017426,0.0017426
15,153.275,1.28509,0.9956,1.46279,0.82845,0.81551,0.84982,0.4956,1.47648,1.04589,1.70517,0.0017228,0.0017228,0.0017228
16,163.682,1.27854,0.97698,1.46347,0.83018,0.82119,0.85246,0.49162,1.4115,0.96659,1.66282,0.001703,0.001703,0.001703
17,173.725,1.27666,0.95053,1.45045,0.87436,0.87565,0.91891,0.57795,1.2418,0.78461,1.50127,0.0016832,0.0016832,0.0016832
18,183.776,1.22663,0.92641,1.42668,0.877,0.83113,0.86267,0.52255,1.35549,0.92918,1.59438,0.0016634,0.0016634,0.0016634
19,193.77,1.23561,0.8921,1.40864,0.9061,0.84106,0.91608,0.56346,1.33194,0.81185,1.5485,0.0016436,0.0016436,0.0016436
20,203.762,1.22666,0.89199,1.40912,0.85581,0.89073,0.91113,0.54659,1.32174,0.81398,1.56007,0.0016238,0.0016238,0.0016238
21,213.971,1.23984,0.90636,1.42663,0.87012,0.86517,0.9099,0.56305,1.31582,0.80476,1.56711,0.001604,0.001604,0.001604
22,223.994,1.23048,0.8851,1.40767,0.85659,0.87748,0.9023,0.54652,1.31388,0.87888,1.53098,0.0015842,0.0015842,0.0015842
23,234.002,1.22656,0.88766,1.40043,0.89206,0.82095,0.89999,0.5429,1.31279,0.80678,1.55394,0.0015644,0.0015644,0.0015644
24,244.128,1.19263,0.85989,1.38453,0.8574,0.84106,0.90853,0.55736,1.30771,0.85684,1.55016,0.0015446,0.0015446,0.0015446
25,254.154,1.19123,0.81639,1.38511,0.9107,0.91179,0.93695,0.58135,1.26951,0.71638,1.49805,0.0015248,0.0015248,0.0015248
26,264.263,1.19304,0.81116,1.38286,0.90079,0.87184,0.91725,0.56931,1.27513,0.75208,1.52513,0.001505,0.001505,0.001505
27,274.209,1.15522,0.83039,1.37236,0.92114,0.84106,0.92228,0.57891,1.30116,0.78141,1.55672,0.0014852,0.0014852,0.0014852
28,284.253,1.19094,0.83204,1.39953,0.93368,0.87086,0.93654,0.59871,1.24116,0.73554,1.48123,0.0014654,0.0014654,0.0014654
29,294.357,1.14566,0.80119,1.35205,0.90603,0.8939,0.92473,0.58933,1.215,0.72873,1.48871,0.0014456,0.0014456,0.0014456
30,304.446,1.13147,0.79833,1.34317,0.93339,0.90397,0.949,0.62789,1.20788,0.7034,1.47201,0.0014258,0.0014258,0.0014258
31,314.647,1.16553,0.82484,1.37987,0.91883,0.89957,0.93636,0.62142,1.18583,0.67015,1.44878,0.001406,0.001406,0.001406
32,324.744,1.11798,0.7673,1.34345,0.9419,0.8589,0.9298,0.56764,1.30653,0.73549,1.54179,0.0013862,0.0013862,0.0013862
33,334.846,1.12125,0.77187,1.34142,0.92168,0.8963,0.93774,0.5998,1.27109,0.6904,1.4992,0.0013664,0.0013664,0.0013664
34,344.944,1.12263,0.77286,1.34502,0.95398,0.86093,0.94281,0.60657,1.2785,0.72678,1.50387,0.0013466,0.0013466,0.0013466
35,355.18,1.11569,0.74067,1.33157,0.92705,0.88367,0.93849,0.62231,1.24594,0.70003,1.45515,0.0013268,0.0013268,0.0013268
36,365.322,1.11391,0.76067,1.33073,0.91637,0.92053,0.93934,0.60455,1.23226,0.70109,1.46367,0.001307,0.001307,0.001307
37,375.475,1.09562,0.72602,1.32183,0.97153,0.90392,0.96227,0.6418,1.17526,0.6076,1.42265,0.0012872,0.0012872,0.0012872
38,385.645,1.11443,0.72907,1.33005,0.92273,0.86989,0.93017,0.60611,1.22222,0.6904,1.48797,0.0012674,0.0012674,0.0012674
39,395.781,1.08442,0.72627,1.31104,0.91046,0.87545,0.92868,0.61202,1.22406,0.69017,1.47117,0.0012476,0.0012476,0.0012476
40,405.858,1.08003,0.70738,1.2973,0.91645,0.90066,0.94715,0.62884,1.19141,0.64566,1.44617,0.0012278,0.0012278,0.0012278
41,415.959,1.05247,0.69866,1.2949,0.93099,0.9106,0.95577,0.63359,1.21611,0.63424,1.4512,0.001208,0.001208,0.001208
42,426.057,1.05256,0.69529,1.29728,0.91503,0.9106,0.94465,0.62448,1.21407,0.63724,1.47359,0.0011882,0.0011882,0.0011882
43,436.255,1.04905,0.67624,1.29287,0.93002,0.92384,0.96155,0.62847,1.18937,0.60406,1.45153,0.0011684,0.0011684,0.0011684
44,446.39,1.03674,0.67106,1.27939,0.94929,0.86787,0.95153,0.64233,1.17687,0.6271,1.41514,0.0011486,0.0011486,0.0011486
45,456.352,1.03616,0.66564,1.29165,0.96351,0.91722,0.95719,0.6358,1.18266,0.61391,1.41436,0.0011288,0.0011288,0.0011288
46,466.322,1.03907,0.6639,1.2796,0.93501,0.90509,0.94987,0.62517,1.21603,0.6226,1.45358,0.001109,0.001109,0.001109
47,476.339,1.06108,0.67414,1.29391,0.91076,0.9124,0.94867,0.63085,1.15804,0.63976,1.41298,0.0010892,0.0010892,0.0010892
48,486.46,1.01849,0.65662,1.27078,0.95571,0.92884,0.95965,0.65165,1.15383,0.5795,1.40538,0.0010694,0.0010694,0.0010694
49,496.757,1.02192,0.65698,1.26564,0.9483,0.89073,0.95156,0.64294,1.18397,0.61102,1.43456,0.0010496,0.0010496,0.0010496
50,506.826,1.03673,0.65584,1.27771,0.93483,0.90246,0.94144,0.61641,1.26476,0.63579,1.47434,0.0010298,0.0010298,0.0010298
51,516.858,1.04409,0.66116,1.27787,0.93277,0.90397,0.95757,0.64499,1.17046,0.61109,1.43055,0.00101,0.00101,0.00101
52,527.087,1.01889,0.63429,1.25322,0.94262,0.92476,0.96218,0.62861,1.22837,0.57304,1.44444,0.0009902,0.0009902,0.0009902
53,537.159,1.00028,0.61543,1.24321,0.91355,0.9106,0.95317,0.64541,1.17593,0.5994,1.42271,0.0009704,0.0009704,0.0009704
54,547.257,0.98654,0.61685,1.24889,0.90411,0.93657,0.95616,0.64281,1.18587,0.57524,1.42313,0.0009506,0.0009506,0.0009506
55,557.284,0.99362,0.6187,1.2616,0.9206,0.92138,0.96081,0.64595,1.16861,0.58914,1.42021,0.0009308,0.0009308,0.0009308
56,567.419,0.98634,0.61108,1.24955,0.93547,0.93377,0.96501,0.64162,1.2153,0.56688,1.44244,0.000911,0.000911,0.000911
57,577.419,0.98948,0.61871,1.25407,0.95764,0.89827,0.96078,0.65157,1.16008,0.59925,1.42238,0.0008912,0.0008912,0.0008912
58,587.489,0.98743,0.61657,1.2553,0.93202,0.92384,0.95523,0.64959,1.18268,0.58247,1.41654,0.0008714,0.0008714,0.0008714
59,597.475,0.97583,0.589,1.23916,0.95101,0.89999,0.96706,0.62655,1.19458,0.57169,1.45326,0.0008516,0.0008516,0.0008516
60,607.502,0.98003,0.59968,1.23913,0.92783,0.93653,0.96142,0.63943,1.22143,0.56121,1.45581,0.0008318,0.0008318,0.0008318
61,617.437,0.95744,0.60277,1.23462,0.95245,0.92861,0.97093,0.66185,1.18172,0.57628,1.42605,0.000812,0.000812,0.000812
62,627.656,0.94085,0.58474,1.21923,0.93624,0.94371,0.95724,0.64907,1.16913,0.5332,1.43265,0.0007922,0.0007922,0.0007922
63,637.734,0.95733,0.58585,1.23285,0.95111,0.94702,0.96826,0.655,1.18899,0.55501,1.43901,0.0007724,0.0007724,0.0007724
64,647.818,0.92915,0.57569,1.21424,0.9295,0.89404,0.93423,0.62629,1.16811,0.60496,1.4352,0.0007526,0.0007526,0.0007526
65,657.982,0.9098,0.56654,1.18943,0.97133,0.89749,0.96848,0.66775,1.15478,0.55487,1.41909,0.0007328,0.0007328,0.0007328
66,668.207,0.9477,0.57606,1.23709,0.91929,0.94283,0.95926,0.64745,1.187,0.59108,1.43979,0.000713,0.000713,0.000713
67,678.37,0.92545,0.56757,1.21158,0.94886,0.92384,0.96557,0.66242,1.15709,0.53519,1.41105,0.0006932,0.0006932,0.0006932
68,688.577,0.9227,0.55973,1.20979,0.94035,0.93958,0.97152,0.652,1.18323,0.53872,1.45617,0.0006734,0.0006734,0.0006734
69,698.577,0.90096,0.54621,1.19514,0.95152,0.95033,0.96955,0.65357,1.16799,0.54533,1.43457,0.0006536,0.0006536,0.0006536
70,708.724,0.92471,0.56553,1.21934,0.95175,0.92384,0.96732,0.65012,1.16893,0.55808,1.45463,0.0006338,0.0006338,0.0006338
71,718.775,0.90469,0.5613,1.20426,0.94711,0.95033,0.96869,0.66748,1.15202,0.53345,1.44382,0.000614,0.000614,0.000614
72,728.887,0.90394,0.54356,1.20698,0.93538,0.94371,0.9728,0.67117,1.14803,0.53745,1.4176,0.0005942,0.0005942,0.0005942
73,739.021,0.87614,0.53367,1.18464,0.95266,0.9404,0.96957,0.67597,1.1361,0.5427,1.41805,0.0005744,0.0005744,0.0005744
74,749.222,0.88622,0.53078,1.18648,0.95561,0.92663,0.96497,0.66357,1.18241,0.54585,1.43359,0.0005546,0.0005546,0.0005546
75,759.379,0.88402,0.52685,1.19332,0.9653,0.92053,0.96414,0.64543,1.19989,0.5441,1.46223,0.0005348,0.0005348,0.0005348
76,769.385,0.87853,0.51704,1.17924,0.96,0.93709,0.97397,0.66258,1.17168,0.52014,1.43429,0.000515,0.000515,0.000515
77,779.461,0.87344,0.52493,1.18723,0.95958,0.94342,0.97218,0.6688,1.15672,0.51768,1.41197,0.0004952,0.0004952,0.0004952
78,789.592,0.8761,0.52322,1.18468,0.9587,0.93377,0.9696,0.65716,1.16905,0.52753,1.43809,0.0004754,0.0004754,0.0004754
79,799.581,0.85415,0.50357,1.17459,0.97245,0.9352,0.96898,0.67538,1.14625,0.52183,1.41374,0.0004556,0.0004556,0.0004556
80,809.678,0.85762,0.50497,1.17485,0.96915,0.93612,0.97207,0.67263,1.14718,0.53095,1.41446,0.0004358,0.0004358,0.0004358
81,819.771,0.86428,0.51046,1.17462,0.96224,0.93046,0.96637,0.65452,1.18024,0.54118,1.43515,0.000416,0.000416,0.000416
82,829.79,0.85553,0.50624,1.17069,0.96236,0.93709,0.97042,0.66443,1.14608,0.5236,1.41772,0.0003962,0.0003962,0.0003962
83,840.003,0.86475,0.50413,1.1702,0.97254,0.9381,0.97098,0.67709,1.13596,0.52482,1.40357,0.0003764,0.0003764,0.0003764
84,850.17,0.83678,0.50174,1.15098,0.9688,0.92546,0.96628,0.66387,1.15468,0.53754,1.43719,0.0003566,0.0003566,0.0003566
85,860.239,0.82363,0.49697,1.14659,0.94762,0.95849,0.97197,0.67795,1.12406,0.51835,1.40638,0.0003368,0.0003368,0.0003368
86,870.398,0.83783,0.49394,1.16782,0.97209,0.92259,0.9714,0.6753,1.15094,0.5223,1.42998,0.000317,0.000317,0.000317
87,880.44,0.8258,0.49458,1.14917,0.97096,0.9404,0.96896,0.6705,1.1625,0.53177,1.44775,0.0002972,0.0002972,0.0002972
88,890.452,0.806,0.47045,1.14204,0.96823,0.93046,0.97079,0.67508,1.14577,0.53096,1.43538,0.0002774,0.0002774,0.0002774
89,900.484,0.80888,0.47656,1.14415,0.95922,0.93472,0.9684,0.66795,1.14442,0.53128,1.43635,0.0002576,0.0002576,0.0002576
90,910.556,0.80884,0.47103,1.15139,0.96208,0.92404,0.96646,0.67005,1.14011,0.53477,1.42157,0.0002378,0.0002378,0.0002378
91,921.509,0.68542,0.37866,1.11444,0.92217,0.94163,0.95441,0.65387,1.1556,0.52386,1.44509,0.000218,0.000218,0.000218
92,931.628,0.66586,0.34283,1.09275,0.9651,0.91722,0.96019,0.66331,1.14437,0.52604,1.43066,0.0001982,0.0001982,0.0001982
93,941.623,0.67154,0.35687,1.09489,0.95281,0.93592,0.96311,0.6654,1.12939,0.52462,1.41926,0.0001784,0.0001784,0.0001784
94,951.681,0.64489,0.34228,1.07997,0.95174,0.93046,0.96314,0.65815,1.14425,0.52634,1.43928,0.0001586,0.0001586,0.0001586
95,961.653,0.62417,0.32553,1.06472,0.96669,0.92715,0.96921,0.66938,1.13685,0.5208,1.43351,0.0001388,0.0001388,0.0001388
96,971.653,0.62044,0.32634,1.07041,0.97146,0.92384,0.9694,0.66979,1.13973,0.52348,1.4395,0.000119,0.000119,0.000119
97,981.64,0.62253,0.32664,1.0691,0.95941,0.93923,0.96997,0.67208,1.14272,0.51568,1.43366,9.92e-05,9.92e-05,9.92e-05
98,991.632,0.61662,0.32041,1.06251,0.95787,0.94371,0.9694,0.67872,1.13604,0.51229,1.42648,7.94e-05,7.94e-05,7.94e-05
99,1001.54,0.61956,0.32224,1.07066,0.97207,0.92213,0.96809,0.67213,1.14508,0.51592,1.43689,5.96e-05,5.96e-05,5.96e-05
100,1011.45,0.60623,0.31888,1.06168,0.97331,0.92384,0.97031,0.67574,1.14255,0.51571,1.43422,3.98e-05,3.98e-05,3.98e-05
